Reporting Period	ID RSSD	UBPR3210	UBPR4340	UBPR7316	UBPR7402	UBPR7408	UBPR7414	UBPRD486	UBPRD488	UBPRD659	UBPRE001	UBPRE002	UBPRE003	UBPRE004	UBPRE005	UBPRE006	UBPRE007	UBPRE008	UBPRE009	UBPRE010	UBPRE011	UBPRE012	UBPRE013	UBPRE014	UBPRE015	UBPRE016	UBPRE017	UBPRE018	UBPRE019	UBPRE020	UBPRE021	UBPRE022	UBPRE023	UBPRE024	UBPRE025	UBPRE026	UBPRE027	UBPRE028	UBPRE029	UBPRE541	UBPRE542	UBPRJ248	UBPRJA35	UBPRK447	UBPRKW07	
		TOTAL EQUITY CAPITAL	NET INCOME	SURVEILLANCE MODEL ASSET GROWTH RATE	TOTAL DIVIDENDS AS PERCENT OF NET IN	ANNUAL CHANGE IN TIER 1 CAPITAL	NONCURRENT ASSETS AS PERCENT OF TOTL	RBC_T1_TOT_AA	RBC_TOT_RWA	ASET_QAVG_CYA	INC_AA	INT_EXP_AA	INT_INC_NET_AA	INC_NONINT_AA	OVHD_EXP_AA	PROV_LNLS_ATTR_AA	INC_PTAX_OP_AA	SEC_GN_AA	INC_PTAX_NET_OP_AA	INC_NET_OP_AA	INC_BEI_AA	INC_NET_SUBS_AA	INC_NET_AA	EA_AVG_AA	LIAB_IB_AA	INT_INC_EA	INT_EXP_EA	INT_INC_NET_EA	NET_LNLS_AVG_CYB	NOI_LNLS_CHGFF_CYB	LNLS_LOS_NET	LNLS_LOS_NHFS	LNLS_LOS_TOT	LNLS_ASET_TOT	NI_DIVD_ECAP_CYB	LNLS_NINV_ORE_CAP	LNLS_NET_GY	INV_TEMP_GY	NCORE_FND_LT1_GY	LNLS_TOT_PD_90_GRS	LNLS_TOT_NACCR	INCNET_NONCON_AA	Unrealized holding gains (losses) on	NCORE DPDNCY INS LIMIT TIME DEP	Provision for credit losses on all o	
3/31/2021 11:59:59 PM	958231	8594	210	11.63	9.52	9.42	0	20.4473		42030	3.83	0.19	3.64	0.17	1.02	0	2.8	0	2.8	2	2	2	2	96.49	62.73	3.97	0.2	3.78	0			0.19	0.19	68.43	8.94	0	1.64	50.79	0.71	0	0	0	0	-36.79		
3/31/2021 11:59:59 PM	958558	43381	628	15.7	0	4.84	0.68	14.8163		282865	3.09	0.22	2.87	0.62	2.04	0	1.46	0	1.46	0.89	0.84	0.89	0.89	93.22	60.53	3.31	0.23	3.08	0.11	27.51	15.51	1.73	1.73	42.43	5.79	1.89	17.11	58.08	92.74	0	0.68	0	0	-36.68		
3/31/2021 11:59:59 PM	958727	353662	11857	23.36	33.74	5.48	0.12	8.9705	14.4024	3002100	3.22	0.17	3.05	0.77	1.81	0	2.01	0	2.01	1.58	1.58	1.58	1.58	93.27	83.24	3.45	0.19	3.26	0			1.08	1.07	64.6	8.93	0.93	7.14	349.05	-24.11	0.01	0.12	0	0	-9.15		
3/31/2021 11:59:59 PM	958763	20933	334	14.59	0	2.69	2.07	15.0791	32.0996	136547	3.8	0.3	3.49	0.34	2.66	0.09	1.08	0.17	1.26	0.98	0.95	0.98	0.98	93.88	43.15	4.04	0.32	3.72	0.23	9.69	12.74	3.03	3.03	45.78	6.36	15.27	-7.1	44.56	47.5	0	2.07	0	0	-7.76		
3/31/2021 11:59:59 PM	959304	753743	21294	12.62	0	11.57	0.35	9.3751	12.6784	8147129	3.68	0.49	3.19	0.25	1.87	0.14	1.46	0	1.44	1.05	1.02	1.05	1.05	94.2	87.5	3.91	0.52	3.38	0.17	11.22	3.94	0.67	0.67	82.11	11.51	4.24	13.49	10.15	-10.52	0.04	0.31	0	-0.01	19.74	-0.02	
3/31/2021 11:59:59 PM	959443	39945	999	11.44	41.34	5.03	1.35	14.1128		274077	4.3	0.9	3.4	0.2	1.94	0.13	1.53	0	1.53	1.46	1.56	1.21	1.46	96.43	67.99	4.46	0.94	3.52	0.04	64.06	55.79	2.19	2.19	63.33	5.87	0.83	10.2	52.59	23.08	1.14	0.21	0	0	38.83		
3/31/2021 11:59:59 PM	959630	3915	24	11.18	0	2.56	0.5	14.9448		26270	4.01	0.17	3.84	1.07	4.32	0.02	0.57	-0.11	0.46	0.37	0.32	0.37	0.37	88.28	47.79	4.54	0.19	4.35	0.12	8	7.88	0.9	0.9	52.77	2.43	7.77	-1.59	-9.8	-26.85	0	0.5	0	0	-14.59		
3/31/2021 11:59:59 PM	959715	109807	1109	-9.71	0	3.31	0.05	13.6233	25.5731	799719	2.13	0.62	1.51	3.09	3.82	0	0.78	0	0.78	0.59	0.59	0.55	0.55	90.35	37.64	2.35	0.68	1.67	0			2.91	2.91	45.78	4.06	0.15	-9.59	-31.25	-27.55	0	0.05	0.03	0	16.78		
3/31/2021 11:59:59 PM	960047	6991	58	17.57	213.79	6.2	0.05	8.883	17.776	76019	2.59	0.27	2.32	0.26	2.19	0	0.39	0	0.39	0.31	0.31	0.31	0.31	93.41	63.83	2.78	0.29	2.48	0			0.7	0.7	50.47	-3.76	7.37	9.23	77.97	1.84	0	0.05	0	0	-56.32		
3/31/2021 11:59:59 PM	960551	6653	784	47.68	12.37	25.54	0.47	7.8258		75306	6.72	0.33	6.39	0.28	2.25	0.21	4.2	0	4.2	4.16	4.39	3.32	4.16	92.68	73.15	7.25	0.36	6.89	-0.03			1.42	1.42	57.45	43.73	2.32	13.2	428.12	0	0.08	0.39	0	0	-14.65		
3/31/2021 11:59:59 PM	960560	70392	823	30.45	0	31.87	0.02	9.8928	11.9568	630769	3.42	0.51	2.91	0.12	2.17	0.18	0.67	0	0.67	0.52	0.7	0.52	0.52	93.63	63.5	3.65	0.54	3.11	0.01	112.08	68.23	0.66	0.66	75.1	4.92	0.1	40.1	49.63	54.56	0	0.02	0	0	-12.69		
3/31/2021 11:59:59 PM	960935	142374	4922	39	0	15.07	1.63	8.2967	14.7738	1700118	3.25	0.2	3.05	1.37	2.9	0	1.52	0	1.52	1.16	1.15	1.16	1.16	93.62	52.45	3.47	0.21	3.26	0.01	173.22	98.87	1.49	1.44	58.33	13.87	14.76	25.82	-57.27	139.36	0.27	1.36	0	0	2.64		
3/31/2021 11:59:59 PM	961259	71211	3100	14.67	80.65	0.4	0.43	8.9633	20.4035	791699	3.06	0.19	2.86	0.63	1.85	0.04	1.6	0.03	1.64	1.57	1.6	1.29	1.57	95.03	61	3.22	0.2	3.01	0.01	621.2	309.5	1.84	1.84	40.3	3.24	9.35	25.8	6.17	-11.88	0	0.43	0	0	6.62		
3/31/2021 11:59:59 PM	961343	25342	723	23.8	30.43	8.11	0.28	7.3936	13.0151	333710	3.28	0.15	3.14	1.78	3.57	0.24	1.11	0	1.12	0.87	1.1	0.87	0.87	93.11	61.74	3.53	0.16	3.37	0.01	279.25	138.56	1.21	1.2	53.46	7.75	16.94	6.64	-12.12	40.83	0	0.28	0	0	-0.89		
3/31/2021 11:59:59 PM	961400	52257	508	19.51	0	3.72	2.13	8.9336		496601	2.84	0.14	2.7	3.64	5.72	0.07	0.55	0	0.55	0.41	0.4	0.41	0.41	92.07	54.95	3.08	0.15	2.93	0.12	7.94	7.25	0.84	0.84	65.35	3.91	12.89	5.53	77.78	-15.64	0	2.13	0	0	-35.83		
3/31/2021 11:59:59 PM	961446	9416	271	11.6	15.87	8.49	0.41	7.4996	12.4175	125553	3.61	0.34	3.27	0.28	2.36	0.1	1.09	0	1.09	0.86	0.96	0.86	0.86	81.89	60.78	4.41	0.42	3.99	0	373	364	1.44	1.44	77.55	9.8	3.81	1.84	-83.22	-18.55	0	0.41	0	0	2.92		
3/31/2021 11:59:59 PM	961576	260147	1844	19.14	46.85	2.42	0.34	9.9123	37.7097	2572940	1.64	0.19	1.45	0.32	1.44	0.02	0.31	0	0.3	0.29	0.31	0.29	0.29	97.46	75.8	1.69	0.19	1.49	0.01	161.46	119.83	1.06	1.06	22.01	1.51	1.74	-5.73	61.02	58.49	0	0.34	0	0	-28.57		
3/31/2021 11:59:59 PM	961624	1128728	9533	11.34	0	5.51	1.09	11.4649	20.7556	10078680	2.9	0.4	2.5	0.38	2.33	0.12	0.43	0.06	0.49	0.38	0.43	0.38	0.38	97.64	85.87	2.97	0.41	2.56	0.09	8.25	7.5	0.69	0.69	70.22	3.38	9.61	-1.86	288.72	-25.41	0	1.08	0	0	2.07		
3/31/2021 11:59:59 PM	961811	33597	1426	6.85	56.1	7.53	2.08	9.2778	14.5536	359029	4.17	0.47	3.7	0.97	3.07	0	1.6	0	1.6	1.59	1.59	1.26	1.59	96.14	70.83	4.34	0.49	3.85	0			1.15	1.14	76.13	7.47	28.32	0.57	246.41	-46.47	0	2.08	0	0	-0.08		
3/31/2021 11:59:59 PM	962313	15014	1045	34.67	2.11	10.26	0.61	6.703	14.3105	195641	4.78	0.15	4.63	0.52	2.97	0.05	2.14	0	2.14	2.14	2.14	1.69	2.14	95.17	74.39	5.02	0.16	4.87	0.08	46.43	10.18	0.81	0.81	56.94	28.11	6.16	7.38	272.72	128.09	0.02	0.59	0	0	-25.2		
3/31/2021 11:59:59 PM	962890	197941	6193	15.09	56.52	6.01	0.77	9.7779	15.523	1676459	3.74	0.51	3.24	1.06	2.35	0	1.95	0	2.01	1.48	1.43	1.48	1.48	93.05	70.55	4.02	0.54	3.48	0.06	45.61	22.91	1.41	1.41	67.98	5.47	9.53	0.44	784.96	-30.25	0.04	0.73	0	0.06	-0.41		
3/31/2021 11:59:59 PM	962966	17609	316	14.04	0	12.7	1.83	9.868		155513	3.71	0.13	3.58	1.01	3.44	0	1.15	-0.01	1.14	0.81	0.87	0.81	0.81	94.34	46.93	3.93	0.14	3.79	-0.08			1.32	1.32	65.6	7.24	11.19	0.04	48.03	-37.81	0.01	1.83	0	0	-20.6		
3/31/2021 11:59:59 PM	963002	42606	770	8.67	0	6.31	1.56	8.8355	13.565	470512	3.62	0.39	3.23	0.4	2.58	0.13	0.92	0	0.92	0.65	0.77	0.65	0.65	96.85	71.56	3.73	0.4	3.34	0.02	61.25	69.32	1.36	1.36	83.42	7.27	14.09	1.25	188.59	-43.08	0	1.56	0	0	0.71		
3/31/2021 11:59:59 PM	963730	37911	1383	46.23	294.36	1.66	0.36	9.8483	19.094	455216	2.92	0.54	2.39	0.35	0.99	0	1.74	0	1.74	1.22	1.23	1.22	1.22	99.06	80.42	2.95	0.54	2.41	-0.01			0.81	0.81	89.39	-27.39	6.16	51.64	8.93	67.6	0	0.36	0	0	15.56		
3/31/2021 11:59:59 PM	963945	922117	61885	22.93	11	42.13	0.05	9.5093		9679944	3.2	0.26	2.94	1.79	1.19	0.07	3.47	0	3.47	2.56	2.62	2.56	2.56	98.21	83.26	3.26	0.27	2.99	0	1298.29	107.55	0.5	0.33	91.72	25.74	0.6	31.72	-54.24	-68.01	0.03	0.02	0	0	12.93		
3/31/2021 11:59:59 PM	963954	9303	114	17.09	60.53	-0.09	0.06	8.1347	15.2129	112038	2.98	0.29	2.68	0.16	2.45	0	0.4	0.07	0.47	0.41	0.43	0.37	0.41	94.55	91.42	3.15	0.31	2.84	-0.04			1.73	1.73	48.47	1.91	0.31	-1.73	146.2	-59.89	0	0.06	0	0	-22.41		
3/31/2021 11:59:59 PM	964157	30221	642	18.84	0	5.94	0	10.5813		276299	3.52	0.07	3.45	1.25	3.52	0	1.18	0	1.18	0.93	0.93	0.93	0.93	93.42	43.41	3.77	0.07	3.69	0	782	415	1.07	1.07	52.55	8.56	0	14.57	48.93	-18.98	0	0	0	0	-37.05		
3/31/2021 11:59:59 PM	964250	12224	190	16.66	105.26	4.16	0.35	10.464		111183	2.8	0.17	2.63	0.34	2.15	0.1	0.72	0	0.76	0.68	0.81	0.6	0.68	95.81	69.42	2.92	0.18	2.74	-0.06			0.93	0.93	41.91	-0.32	1.51	16.48	60.42	-1.48	0	0.35	0	0.04	-19.54		
3/31/2021 11:59:59 PM	964700	876316	23059	20.62	62.45	1.82	0.36	7.8847	12.8645	10199746	2.63	0.19	2.43	0.9	2.51	-0.27	1.18	0	1.18	0.9	0.54	0.9	0.9	95.73	63.97	2.74	0.2	2.54	0.01	94.97	82.6	1.03	1.02	68.04	3.93	3.46	2.41	2481.09	-51.56	0	0.36	0	0	-7.84	-0.08	
3/31/2021 11:59:59 PM	965051	9582	446	4.63	0	9.83	0.74	11.6827		78073	4.84	0.19	4.65	0.34	2.46	0.18	2.36	0	2.36	2.29	2.46	1.86	2.29	94.8	63	5.11	0.2	4.91	0			2.9	2.9	42.03	18.76	3.31	-8.24	7.83	9.56	0.17	0.57	0	0	-18.88		
3/31/2021 11:59:59 PM	965789	153369	3488	35.3	0	14.04	0.3	9.4806	17.3016	1321106	3.9	0.49	3.4	1.43	3.35	0.15	1.33	0	1.33	1.06	1.21	1.06	1.06	95.99	70.37	4.06	0.51	3.55	0			1.12	1.09	68.69	9.21	2.08	17.83	180.95	35.12	0	0.3	0	0	-14.29		
3/31/2021 11:59:59 PM	966272	15136	150	17.9	0	4.85	0	11.2113	19.9624	132367	3.31	0.8	2.5	0.1	1.91	0.11	0.59	0	0.59	0.45	0.57	0.45	0.45	97.68	81.98	3.38	0.82	2.56	0			0.71	0.71	68.45	3.97	0.02	27.38	10.74	96.96	0	0	0	0	5.69		
3/31/2021 11:59:59 PM	966722	35423	732	16.15	38.39	6.21	0	7.9131	11.582	431323	3.21	0.4	2.81	0.34	2.27	0.04	0.84	0	0.84	0.68	0.72	0.68	0.68	93.97	66.92	3.41	0.42	2.99	0			0.89	0.89	68.78	5.09	0	16.27	73.59	23.58	0	0	0	0	6.72		
3/31/2021 11:59:59 PM	966731	28186	860	25.18	41.16	4.81	0.34	9.9661	18.6178	275292	3.56	0.72	2.84	0.66	2.19	0	1.31	0	1.31	1.25	1.42	1.03	1.25	95.62	68.66	3.72	0.75	2.97	-0.29			2.69	2.69	52.28	7.16	1.65	-1	326.98	7.96	0.04	0.3	0	0	-23.41		
3/31/2021 11:59:59 PM	966973	18764	127	2.37	0	3.63	1.07	21.6137		86866	3.76	0.78	2.98	0.05	2.24	0	0.79	0	0.79	0.58	0.58	0.58	0.58	92.09	77.19	4.09	0.85	3.24	0			1.19	1.19	72.01	2.72	5.53	2.2	-3.06	2.73	0.05	1.02	0	0	-7.35		
3/31/2021 11:59:59 PM	967046	81601	2481	19.2	23.18	12.1	0.62	11.3621	18.289	684756	4.02	0.39	3.63	0.85	2.69	0.09	1.71	0.11	1.82	1.45	1.56	1.45	1.45	94.61	70.88	4.25	0.41	3.84	-0.03			1.41	1.41	62.24	9.35	4.97	-3.05	1859.53	-0.17	0.01	0.61	0	0	6.11		
3/31/2021 11:59:59 PM	967952	18536	486	10.04	0	6.18	0	14.3853		127762	2.96	0.39	2.57	1.21	1.89	0.05	1.85	0	1.85	1.52	1.63	1.52	1.52	95.07	62.9	3.12	0.41	2.71	-0.11			1.56	1.56	54.03	10.53	2.23	-10.78	12.92	-43.44	0	0	0	0	-3.57		
3/31/2021 11:59:59 PM	968070	1164295	20491	3.54	92.76	1.52	0.22	12.216		9592093	2.7	0.9	1.8	0.49	1.33	-0.11	1.08	0	1.08	0.85	0.73	0.85	0.85	95.47	84.04	2.83	0.94	1.88	0	332.47	83.56	0.33	0.33	71.76	0.51	1.34	-6.73	92.51	-30.39	0	0.22	0	0	23.04	-0.01	
3/31/2021 11:59:59 PM	968155	12452	88	15.86	312.5	3.56	2.68	10.3902	17.2564	118448	3.37	0.27	3.1	0.36	2.79	0	0.67	0	0.39	0.3	0.26	0.3	0.3	93.2	60.04	3.62	0.29	3.33	0.07	10.18	22.36	1.52	1.52	52.21	-5.94	12.59	-0.62	69.64	14.64	0.07	2.61	0	-0.29	-2.87		
3/31/2021 11:59:59 PM	968249	47828	1265	14.3	0	12.03	2.09	8.4664		384749	4.19	0.46	3.73	0.72	2.85	0.1	1.5	0	1.5	1.32	1.47	1.18	1.32	92.72	69.96	4.52	0.49	4.03	-0.08			1.34	1.34	61.91	10.57	10.96	7.88	165.66	-57	0	2.09	0	0	6.75		
3/31/2021 11:59:59 PM	968744	43259	736	19.38	0	5.66	0.45	11.4905		373147	3.76	0.76	3	0.67	2.47	0.16	1.05	0	1.05	0.79	0.92	0.79	0.79	89.12	73.94	4.22	0.86	3.37	0.05	39.44	23.72	1.23	1.23	53.06	6.75	1.67	7.02	55.84	42.49	0.23	0.22	0	0	0.05		
3/31/2021 11:59:59 PM	969059	9208	306	15.6	0	9.18	2.25	11.9872	22.0299	73003	3.5	0.13	3.38	0.23	1.85	0.08	1.68	0	1.78	1.68	1.76	1.41	1.68	88.35	63.18	3.96	0.14	3.82	0			1.49	1.49	52.09	13.4	4.11	10.35	-39.08		1.28	0.98	0	0.1	-12.88		
3/31/2021 11:59:59 PM	969255	27174	1666	11.85	0	13.09	0.98	8.5267	15.7174	319127	4.44	0.51	3.92	1.05	2.88	0	2.09	0	2.09	2.09	2.05	1.65	2.09	95.63	62.36	4.64	0.53	4.1	0.06	55.53	17.2	0.94	0.93	66.1	25.27	6.61	-1.88	74.47	-4.66	0.18	0.79	0	0	-9.19		
3/31/2021 11:59:59 PM	969639	22067	557	11.24	0	3.81	0.08	9.293	14.1072	238621	4.07	0.81	3.26	0.48	2.37	0.23	1.14	0.07	1.21	0.93	1.18	0.93	0.93	94.84	68.48	4.3	0.86	3.44	-0.02			1.29	1.29	66.34	10.08	12.83	6.1	-14.04	-29.98	0	0.08	0	0	14.72		
3/31/2021 11:59:59 PM	969844	17828	721	30.09	0	12.99	0.18	9.9131	16.6226	163602	3.78	0.24	3.54	0.77	2.52	0	1.8	0	1.95	1.76	1.73	1.54	1.76	92.37	60.23	4.09	0.26	3.83	0.07	52.93	23.98	1.58	1.58	49.47	16.01	1.44	5.65	92.22	88.05	0	0.18	0	0.15	-0.49		
3/31/2021 11:59:59 PM	969956	9591	87	8.66	0	1.7	0.03	11.9679	50.6564	80875	1.63	0.07	1.56	1.13	2.19	0	0.5	0	0.51	0.43	0.42	0.43	0.43	88.06	53.24	1.86	0.08	1.78	0.1	43.5	15.25	1.56	1.56	9.44	3.57	0.02	-4.76	-3.05	47.2	0	0.03	0	0	-23.61		
3/31/2021 11:59:59 PM	970055	31692	759	36.34	0	10.85	0.24	8.1418		380223	2.91	0.39	2.53	0.52	2.24	0	0.8	0	0.8	0.8	0.8	0.63	0.8	94.96	62.64	3.07	0.41	2.66	0			0.86	0.86	55.72	9.57	1.57	24.62	16194.4	-0.77	0	0.24	0	0	-4.89		
3/31/2021 11:59:59 PM	971070	13627	62	6.43	0	2.62	1.51	11.9371	28.0824	115719	3.95	0.68	3.26	0.27	3.26	0	0.27	0	0.27	0.21	0.22	0.21	0.21	93.23	73.85	4.23	0.73	3.5	-0.01			0.62	0.62	53.02	1.81	6.35	0.88	21.95	2.43	0.11	1.4	0	0	13.8		
3/31/2021 11:59:59 PM	971379	2133	22	9.69	0	-1.52	1.24	14.0755		15154	3.96	0.53	3.43	0.05	2.9	0	0.58	0	0.58	0.58	0.58	0.58	0.58	79.98	49.49	4.95	0.66	4.29	0			0.62	0.62	72.82	4.15	6.27	2.09	-21.31		0	1.24	0	0	-8.35		
3/31/2021 11:59:59 PM	971959	187153	7916	13.48	39.55	8.52	1.47	8.4884	12.3735	1914830	4.17	0.3	3.87	1.27	3.03	0	2.11	0	2.13	1.65	1.76	1.65	1.65	91.06	68.96	4.58	0.33	4.25	-0.17			1.3	1.29	62.32	10.23	14.05	14.43	-23.91	-32.72	0.02	1.45	0	0.02	0.13		
3/31/2021 11:59:59 PM	972143	11765	226	15.52	55.31	12.65	0.35	7.8742	12.4003	139307	3.89	0.49	3.4	0.25	2.85	0.09	0.72	0	0.72	0.65	0.7	0.57	0.65	88.62	71.44	4.39	0.55	3.84	0.04	22.83	20.96	0.86	0.86	80.88	3.44	0	19.6	-14.22	48.84	0.35	0	0	0	5.76		
3/31/2021 11:59:59 PM	972406	38263	6781	8.3	194.71	17.18	0	51.6049	71.5819	48454	0.04	0.01	0.03	138.2	79.97	0	58.26	0	58.26	55.98	55.98	46.03	55.98	2.82	1.08	1.4	0.29	1.11	0			12	12	0.09	-61.97	0	0	14830	0	0	0	0	0	-70.38		
3/31/2021 11:59:59 PM	972648	121621	2436	17.42	0	4.06	1.72	8.7465	16.8686	1312695	2.88	0.45	2.43	0.72	2.18	0.08	0.88	0.02	0.9	0.74	0.62	0.74	0.74	93.02	86.61	3.09	0.48	2.61	0.47	4.58	1.8	0.82	0.82	42.87	7.9	9.86	2.5	28.76	-15.89	0	1.72	0	0	-1.56		
3/31/2021 11:59:59 PM	972732	105909	2706	17.69	17.26	7.57	0.2	9.9856		1049827	3.42	0.42	3.01	0.58	2.2	0	1.39	0	1.39	1.03	1.03	1.03	1.03	94.16	64.38	3.64	0.44	3.19	0	1787.5	1016.75	1.33	1.32	56.09	8.43	1.59	8.46	-14.72	2.96	0	0.2	0	0	-3.34		
3/31/2021 11:59:59 PM	972750	9587	64	9.96	0	6.72	1.87	7.5051	15.5388	106455	3.99	0.59	3.39	0.41	3.38	0.11	0.31	0	0.32	0.24	0.32	0.24	0.24	93.88	73.83	4.25	0.63	3.61	0.05	12.67	28.33	1.36	1.36	68.62	2.66	21.94	6.88	25.89	-77.38	0.33	1.54	0	0	-5.49		
3/31/2021 11:59:59 PM	972769	73748	2023	19.33	0	11.22	0.35	9.8641		737868	3.65	0.64	3.01	0.51	1.97	0	1.55	0	1.55	1.1	1.1	1.1	1.1	99	76.98	3.69	0.65	3.04	0			0.99	0.99	80.38	11.12	2.67	21.63	26.57	-8.51	0	0.35	0	0	-1.13		
3/31/2021 11:59:59 PM	972862	88218	2002	21.97	47.75	38.74	1.15	12.1631		712556	4.09	0.49	3.6	-0.15	2.12	0	1.34	0.03	1.37	1.12	1.18	1.12	1.12	97.83	70.28	4.18	0.5	3.68	-0.07			1.34	1.34	66.73	5.23	23.11	5.52	147.16	-33.89	0	1.15	0	0	-10.93		
3/31/2021 11:59:59 PM	973252	5772	158	23.06	47.47	11.75	0.05	11.6744	21.2725	48405	4.17	0.53	3.64	0.38	2.7	0	1.31	0	1.4	1.31	1.32	1.1	1.31	96.09	65.73	4.34	0.55	3.79	-0.03			2.03	2.03	59.52	5.76	0.87	3.16	125.58		0	0.05	0	0.08	-28.9		
3/31/2021 11:59:59 PM	974558	18678	208	10.42	0	3.5	3.62	11.7905		157966	2.29	0.45	1.84	0.85	1.93	0	0.76	0	0.76	0.53	0.54	0.53	0.53	95.46	61.27	2.4	0.47	1.93	-0.03			3.68	3.68	44.44	4.46	13.2	-10.21	-4.15	-37.92	0.15	3.47	0	0	-16.12		
3/31/2021 11:59:59 PM	974754	58889	2963	20.11	89.77	17.59	0.41	8.8301	18.6994	627413	3.79	0.22	3.57	0.36	1.87	0	2.06	0	2.06	1.89	1.89	1.63	1.89	97.84	63.82	3.87	0.22	3.65	0.01	740.75	82	0.43	0.43	47.54	1.99	3.4	23.61	812.66	2.28	0	0.41	0	0	9.7		
3/31/2021 11:59:59 PM	975153	30326	1205	16.66	30.54	7.51	2.05	7.4904	10.8193	387166	4.12	0.72	3.4	0.88	3.04	0	1.24	0	1.25	1.24	1.21	0.99	1.24	94.15	71.34	4.37	0.76	3.61	0.04	41.55	17.77	0.69	0.69	74.57	11.04	21.66	14.56	73.57	-33.09	0	2.05	0	0.01	-5.12		
3/31/2021 11:59:59 PM	975256	32053	1710	28.66	105.26	11.31	0.15	7.5728		411841	4.1	0.52	3.59	0.66	2.53	0	1.72	0	1.74	1.66	1.66	1.37	1.66	97.08	70.66	4.23	0.53	3.7	0	1710	702	1.04	1.04	62.22	-1.11	5.65	16.22	85.21	57.06	0.02	0.13	0	0.02	-5.49		
3/31/2021 11:59:59 PM	975452	4050	229	34.33	0	15.91	0.89	6.1421	13.044	65824	4.09	0.35	3.74	0.13	2.28	0.18	1.4	0	1.51	1.39	1.57	1.39	1.39	91.22	81.4	4.48	0.38	4.1	0			1.01	1.01	69.56	23.27	9.07	29.47	33.63	240.2	0	0.89	0	0.1	-9.5		
3/31/2021 11:59:59 PM	975555	37541	367	24.95	0	5.33	0.69	12.3961	41.2131	295689	2.42	0.19	2.23	0.3	1.92	0	0.62	0	0.62	0.5	0.49	0.5	0.5	94.88	59.86	2.55	0.2	2.35	0.03	69	34.17	1.11	1.11	23.16	3.88	1.21	10.5	308.77	665.25	0.6	0.09	0	0	-5.58		
3/31/2021 11:59:59 PM	975751	213242	9985	20.9	0	62.24		60.2539	142.9956	280905	0.02	0	0.02	43.87	24.74	0	19.14	0	19.14	14.22	14.22	14.22	14.22	18.38	0.18	0.09	0	0.09						0	19.18	0		-4.03	0.59			0	0			
3/31/2021 11:59:59 PM	975854	34275	1418	27.2	51.06	12.04	0.94	8.4382	12.371	406520	4	0.6	3.4	0.4	2.32	0.06	1.43	0	1.43	1.4	1.44	1.13	1.4	96.7	72.75	4.14	0.62	3.52	0.02	105.57	63.32	1.09	1.09	78.19	8.18	8.01	10.4	385.34	0.14	0.23	0.71	0	0	-5.84		
3/31/2021 11:59:59 PM	976226	73943	300	25.32	0	4.65	0.45	8.3114	14.2678	880884	3.2	0.17	3.03	0.95	3.69	0.1	0.19	0	0.19	0.14	0.28	0.14	0.14	93.89	91.7	3.41	0.18	3.23	-0.06			1.15	1.15	67.69	1.61	3.21	9.48	593.92	-22.56	0.25	0.2	0	0	-15.95		
3/31/2021 11:59:59 PM	976534	21926	346	14.93	107.51	3.24	0.09	10.1996	16.0409	207352	3.58	0.46	3.11	0.29	2.34	0.09	0.97	0	0.97	0.67	0.75	0.67	0.67	90.61	74.39	3.95	0.51	3.44	0.01	167.33	123.33	1.06	1.06	66.79	-0.47	12.25	17.11	-3.3	31.98	0.05	0.04	0	0	4.57		
3/31/2021 11:59:59 PM	976552	63832	3146	12.42	0	22.67	0.8	8.8435	11.9365	709399	4.36	0.23	4.13	2.62	4.18	0.28	2.29	0	2.29	1.77	2.12	1.77	1.77	94.1	71.66	4.64	0.24	4.39	-0.07			1.26	1.24	87.54	20.05	14.28	19.73	-77.71	-37.21	0	0.8	0	0	2.06		
3/31/2021 11:59:59 PM	976703	301414	16152	14.9	55.72	14.23	0	8.4526	30.419	2787856	0.37	0.01	0.36	23.15	20.84	0	2.67	0	2.5	2.32	2.32	1.98	2.32	92.53	61.53	0.4	0.01	0.39	0			0	0	16.8	9.6	0	17.1	-41.38		0	0	0	-0.17	-71.77		
3/31/2021 11:59:59 PM	976954	1949	31	10.72	0	0.1	0	11.5826		16827	2.78	0.43	2.35	0.9	2.52	0	0.74	0	0.74	0.74	0.74	0.74	0.74	72.32	57.65	3.85	0.59	3.25	0			1.8	1.8	39.93	6.41	0	-15.97	-34.17		0	0	0	0	-51.37		
3/31/2021 11:59:59 PM	977045	5609	388	2.99	122.42	1.35	1.39	8.5473	13.2444	63535	4.13	1.03	3.1	2.03	2.72	0	2.42	0.04	2.45	2.44	2.44	1.94	2.44	91.35	75.93	4.52	1.13	3.39	0			1.06	0.98	78.03	-6.16	1.63	-7.45	276.1	-33.93	1.19	0.2	0	0	0.23		
3/31/2021 11:59:59 PM	977250	40339	869	240.35	0	3.99	0	14.8258	21.1369	271114	2.3	0.27	2.03	3.21	3.53	0	1.71	0	1.71	1.28	1.34	1.28	1.28	96.45	14.43	2.38	0.28	2.1	-0.1			2.78	2.78	16.97	8.7	0	16.67	600.88	28616.82	0	0	0	0	-48.74		
3/31/2021 11:59:59 PM	977616	24561	538	14.02	80.86	1.73	0.95	13.7495		177076	3.66	0.29	3.37	0.15	1.99	0	1.54	0	1.54	1.22	1.21	1.22	1.22	97.89	56.28	3.74	0.29	3.45	0			1.17	1.17	73.26	1.68	5.03	21.74	0.08	-18.72	0	0.95	0	0	-8.66		
